# dc:title,教育部國語辭典簡編本詞庫,
# dc:rights,中華民國教育部（Ministry of Education, R.O.C.）。《國語辭典簡編本》（版本編號：2014_20251229 ）網址： http://dict.concised.moe.edu.tw /,
# dc:license,CC-BY-ND-3.0-TW,
# dc:identifier,2025.12.29,
入列,1,ㄖㄨˋ ㄌㄧㄝˋ
入流,1,ㄖㄨˋ ㄌㄧㄡˊ
入殮,1,ㄖㄨˋ ㄌㄧㄢˋ
入閣,1,ㄖㄨˋ ㄍㄜˊ
入港,1,ㄖㄨˋ ㄍㄤˇ
入股,1,ㄖㄨˋ ㄍㄨˇ
入骨,1,ㄖㄨˋ ㄍㄨˇ
入口,1,ㄖㄨˋ ㄎㄡˇ
入口匝道號誌管制,1,ㄖㄨˋ ㄎㄡˇ ㄗㄚ ㄉㄠˋ ㄏㄠˋ ㄓˋ ㄍㄨㄢˇ ㄓˋ
入庫,1,ㄖㄨˋ ㄎㄨˋ
入夥,1,ㄖㄨˋ ㄏㄨㄛˇ
入境,1,ㄖㄨˋ ㄐㄧㄥˋ
入境隨俗,1,ㄖㄨˋ ㄐㄧㄥˋ ㄙㄨㄟˊ ㄙㄨˊ
入境問俗,1,ㄖㄨˋ ㄐㄧㄥˋ ㄨㄣˋ ㄙㄨˊ
入秋,1,ㄖㄨˋ ㄑㄧㄡ
入侵,1,ㄖㄨˋ ㄑㄧㄣ
入席,1,ㄖㄨˋ ㄒㄧˊ
入戲,1,ㄖㄨˋ ㄒㄧˋ
入學,1,ㄖㄨˋ ㄒㄩㄝˊ
入選,1,ㄖㄨˋ ㄒㄩㄢˇ
入贅,1,ㄖㄨˋ ㄓㄨㄟˋ
入場,1,ㄖㄨˋ ㄔㄤˇ
入場券,1,ㄖㄨˋ ㄔㄤˇ ㄑㄩㄢˋ
入時,1,ㄖㄨˋ ㄕˊ
入世,1,ㄖㄨˋ ㄕˋ
入室,1,ㄖㄨˋ ㄕˋ
入手,1,ㄖㄨˋ ㄕㄡˇ
入山證,1,ㄖㄨˋ ㄕㄢ ㄓㄥˋ
入神,1,ㄖㄨˋ ㄕㄣˊ
入聲,1,ㄖㄨˋ ㄕㄥ
入睡,1,ㄖㄨˋ ㄕㄨㄟˋ
入座,1,ㄖㄨˋ ㄗㄨㄛˋ
入耳,1,ㄖㄨˋ ㄦˇ
入夜,1,ㄖㄨˋ ㄧㄝˋ
入營,1,ㄖㄨˋ ㄧㄥˊ
入伍,1,ㄖㄨˋ ㄨˇ
入闈,1,ㄖㄨˋ ㄨㄟˊ
入獄,1,ㄖㄨˋ ㄩˋ
辱,1,ㄖㄨˋ
辱罵,1,ㄖㄨˋ ㄇㄚˋ
辱沒,1,ㄖㄨˋ ㄇㄛˋ
辱國,1,ㄖㄨˋ ㄍㄨㄛˊ
溽,1,ㄖㄨˋ
溽暑,1,ㄖㄨˋ ㄕㄨˇ
褥,1,ㄖㄨˋ
縟,1,ㄖㄨˋ
若,1,ㄖㄨㄛˋ
若干,1,ㄖㄨㄛˋ ㄍㄢ
若即若離,1,ㄖㄨㄛˋ ㄐㄧˊ ㄖㄨㄛˋ ㄌㄧˊ
若使,1,ㄖㄨㄛˋ ㄕˇ
若有其事,1,ㄖㄨㄛˋ ㄧㄡˇ ㄑㄧˊ ㄕˋ
若有所思,1,ㄖㄨㄛˋ ㄧㄡˇ ㄙㄨㄛˇ ㄙ
若有所聞,1,ㄖㄨㄛˋ ㄧㄡˇ ㄙㄨㄛˇ ㄨㄣˊ
若有所失,1,ㄖㄨㄛˋ ㄧㄡˇ ㄙㄨㄛˇ ㄕ
若隱若現,1,ㄖㄨㄛˋ ㄧㄣˇ ㄖㄨㄛˋ ㄒㄧㄢˋ
若無其事,1,ㄖㄨㄛˋ ㄨˊ ㄑㄧˊ ㄕˋ
偌,1,ㄖㄨㄛˋ
偌大,1,ㄖㄨㄛˋ ㄉㄚˋ
弱,1,ㄖㄨㄛˋ
弱不禁風,1,ㄖㄨㄛˋ ㄅㄨˋ ㄐㄧㄣ ㄈㄥ
弱點,1,ㄖㄨㄛˋ ㄉㄧㄢˇ
弱冠,1,ㄖㄨㄛˋ ㄍㄨㄢˋ
弱小,1,ㄖㄨㄛˋ ㄒㄧㄠˇ
弱者,1,ㄖㄨㄛˋ ㄓㄜˇ
弱視,1,ㄖㄨㄛˋ ㄕˋ
弱勢,1,ㄖㄨㄛˋ ㄕˋ
弱肉強食,1,ㄖㄨㄛˋ ㄖㄡˋ ㄑㄧㄤˊ ㄕˊ
蒻,1,ㄖㄨㄛˋ
蕤,1,ㄖㄨㄟˊ
蕊,1,ㄖㄨㄟˇ
芮,1,ㄖㄨㄟˋ
芮芮,1,ㄖㄨㄟˋ ㄖㄨㄟˋ
蚋,1,ㄖㄨㄟˋ
瑞,1,ㄖㄨㄟˋ
瑞雪,1,ㄖㄨㄟˋ ㄒㄩㄝˇ
瑞兆,1,ㄖㄨㄟˋ ㄓㄠˋ
瑞獸,1,ㄖㄨㄟˋ ㄕㄡˋ
瑞雲,1,ㄖㄨㄟˋ ㄩㄣˊ
睿,1,ㄖㄨㄟˋ
睿智,1,ㄖㄨㄟˋ ㄓˋ
睿哲,1,ㄖㄨㄟˋ ㄓㄜˊ
叡,1,ㄖㄨㄟˋ
銳,1,ㄖㄨㄟˋ
銳不可當,1,ㄖㄨㄟˋ ㄅㄨˋ ㄎㄜˇ ㄉㄤˇ
銳敏,1,ㄖㄨㄟˋ ㄇㄧㄣˇ
銳利,1,ㄖㄨㄟˋ ㄌㄧˋ
銳角,1,ㄖㄨㄟˋ ㄐㄧㄠˇ
銳減,1,ㄖㄨㄟˋ ㄐㄧㄢˇ
銳氣,1,ㄖㄨㄟˋ ㄑㄧˋ
銳器,1,ㄖㄨㄟˋ ㄑㄧˋ
銳意,1,ㄖㄨㄟˋ ㄧˋ
阮,1,ㄖㄨㄢˇ
阮囊羞澀,1,ㄖㄨㄢˇ ㄋㄤˊ ㄒㄧㄡ ㄙㄜˋ
阮咸,1,ㄖㄨㄢˇ ㄒㄧㄢˊ
軟,1,ㄖㄨㄢˇ
軟片,1,ㄖㄨㄢˇ ㄆㄧㄢˋ
軟綿綿,1,ㄖㄨㄢˇ ㄇㄧㄢˊ ㄇㄧㄢˊ
軟木塞,1,ㄖㄨㄢˇ ㄇㄨˋ ㄙㄞ
軟釘子,1,ㄖㄨㄢˇ ㄉㄧㄥ ㄗ˙
軟糖,1,ㄖㄨㄢˇ ㄊㄤˊ
軟體,1,ㄖㄨㄢˇ ㄊㄧˇ
軟體動物,1,ㄖㄨㄢˇ ㄊㄧˇ ㄉㄨㄥˋ ㄨˋ
軟體工業園區,1,ㄖㄨㄢˇ ㄊㄧˇ ㄍㄨㄥ ㄧㄝˋ ㄩㄢˊ ㄑㄩ
軟膏,1,ㄖㄨㄢˇ ㄍㄠ
軟骨頭,1,ㄖㄨㄢˇ ㄍㄨˊ ㄊㄡ˙
軟化,1,ㄖㄨㄢˇ ㄏㄨㄚˋ
軟禁,1,ㄖㄨㄢˇ ㄐㄧㄣˋ
軟性,1,ㄖㄨㄢˇ ㄒㄧㄥˋ
軟式,1,ㄖㄨㄢˇ ㄕˋ
軟式棒球,1,ㄖㄨㄢˇ ㄕˋ ㄅㄤˋ ㄑㄧㄡˊ
軟水,1,ㄖㄨㄢˇ ㄕㄨㄟˇ
軟弱,1,ㄖㄨㄢˇ ㄖㄨㄛˋ
軟顎,1,ㄖㄨㄢˇ ㄜˋ
軟硬兼施,1,ㄖㄨㄢˇ ㄧㄥˋ ㄐㄧㄢ ㄕ
閏,1,ㄖㄨㄣˋ
閏年,1,ㄖㄨㄣˋ ㄋㄧㄢˊ
閏月,1,ㄖㄨㄣˋ ㄩㄝˋ
潤,1,ㄖㄨㄣˋ
潤筆,1,ㄖㄨㄣˋ ㄅㄧˇ
潤喉,1,ㄖㄨㄣˋ ㄏㄡˊ
潤滑,1,ㄖㄨㄣˋ ㄏㄨㄚˊ
潤飾,1,ㄖㄨㄣˋ ㄕˋ
潤澤,1,ㄖㄨㄣˋ ㄗㄜˊ
戎,1,ㄖㄨㄥˊ
戎裝,1,ㄖㄨㄥˊ ㄓㄨㄤ
絨,1,ㄖㄨㄥˊ
絨布,1,ㄖㄨㄥˊ ㄅㄨˋ
絨毛,1,ㄖㄨㄥˊ ㄇㄠˊ
絨線,1,ㄖㄨㄥˊ ㄒㄧㄢˋ
容,1,ㄖㄨㄥˊ
容不下,1,ㄖㄨㄥˊ ㄅㄨˋ ㄒㄧㄚˋ
容不下,1,ㄖㄨㄥˊ ㄅㄨˊ ㄒㄧㄚˋ
容貌,1,ㄖㄨㄥˊ ㄇㄠˋ
容納,1,ㄖㄨㄥˊ ㄋㄚˋ
容量,1,ㄖㄨㄥˊ ㄌㄧㄤˋ
容光煥發,1,ㄖㄨㄥˊ ㄍㄨㄤ ㄏㄨㄢˋ ㄈㄚ
容或,1,ㄖㄨㄥˊ ㄏㄨㄛˋ
容積,1,ㄖㄨㄥˊ ㄐㄧ
容器,1,ㄖㄨㄥˊ ㄑㄧˋ
容情,1,ㄖㄨㄥˊ ㄑㄧㄥˊ
容許,1,ㄖㄨㄥˊ ㄒㄩˇ
容身,1,ㄖㄨㄥˊ ㄕㄣ
容身之地,1,ㄖㄨㄥˊ ㄕㄣ ㄓ ㄉㄧˋ
容忍,1,ㄖㄨㄥˊ ㄖㄣˇ
容易,1,ㄖㄨㄥˊ ㄧˋ
容顏,1,ㄖㄨㄥˊ ㄧㄢˊ
溶,1,ㄖㄨㄥˊ
溶合,1,ㄖㄨㄥˊ ㄏㄜˊ
溶化,1,ㄖㄨㄥˊ ㄏㄨㄚˋ
溶劑,1,ㄖㄨㄥˊ ㄐㄧˋ
溶解,1,ㄖㄨㄥˊ ㄐㄧㄝˇ
溶質,1,ㄖㄨㄥˊ ㄓˊ
溶入,1,ㄖㄨㄥˊ ㄖㄨˋ
溶液,1,ㄖㄨㄥˊ ㄧㄝˋ
熔,1,ㄖㄨㄥˊ
熔點,1,ㄖㄨㄥˊ ㄉㄧㄢˇ
熔爐,1,ㄖㄨㄥˊ ㄌㄨˊ
熔化,1,ㄖㄨㄥˊ ㄏㄨㄚˋ
熔接,1,ㄖㄨㄥˊ ㄐㄧㄝ
熔岩,1,ㄖㄨㄥˊ ㄧㄢˊ
榕,1,ㄖㄨㄥˊ
榕樹,1,ㄖㄨㄥˊ ㄕㄨˋ
蓉,1,ㄖㄨㄥˊ
鎔,1,ㄖㄨㄥˊ
鎔爐,1,ㄖㄨㄥˊ ㄌㄨˊ
茸,1,ㄖㄨㄥˊ
榮,1,ㄖㄨㄥˊ
榮民,1,ㄖㄨㄥˊ ㄇㄧㄣˊ
榮登,1,ㄖㄨㄥˊ ㄉㄥ
榮歸,1,ㄖㄨㄥˊ ㄍㄨㄟ
榮枯,1,ㄖㄨㄥˊ ㄎㄨ
榮華,1,ㄖㄨㄥˊ ㄏㄨㄚˊ
榮華富貴,1,ㄖㄨㄥˊ ㄏㄨㄚˊ ㄈㄨˋ ㄍㄨㄟˋ
榮獲,1,ㄖㄨㄥˊ ㄏㄨㄛˋ
榮銜,1,ㄖㄨㄥˊ ㄒㄧㄢˊ
榮幸,1,ㄖㄨㄥˊ ㄒㄧㄥˋ
榮任,1,ㄖㄨㄥˊ ㄖㄣˋ
榮辱與共,1,ㄖㄨㄥˊ ㄖㄨˋ ㄩˇ ㄍㄨㄥˋ
榮耀,1,ㄖㄨㄥˊ ㄧㄠˋ
榮譽,1,ㄖㄨㄥˊ ㄩˋ
榮譽學位,1,ㄖㄨㄥˊ ㄩˋ ㄒㄩㄝˊ ㄨㄟˋ
嶸,1,ㄖㄨㄥˊ
蠑,1,ㄖㄨㄥˊ
蠑螈,1,ㄖㄨㄥˊ ㄩㄢˊ
融,1,ㄖㄨㄥˊ
融通,1,ㄖㄨㄥˊ ㄊㄨㄥ
融合,1,ㄖㄨㄥˊ ㄏㄜˊ
融和,1,ㄖㄨㄥˊ ㄏㄜˊ
融化,1,ㄖㄨㄥˊ ㄏㄨㄚˋ
融會,1,ㄖㄨㄥˊ ㄏㄨㄟˋ
融會貫通,1,ㄖㄨㄥˊ ㄏㄨㄟˋ ㄍㄨㄢˋ ㄊㄨㄥ
融洽,1,ㄖㄨㄥˊ ㄑㄧㄚˋ
融融,1,ㄖㄨㄥˊ ㄖㄨㄥˊ
融資,1,ㄖㄨㄥˊ ㄗ
融為一體,1,ㄖㄨㄥˊ ㄨㄟˊ ㄧ ㄊㄧˇ
融為一體,1,ㄖㄨㄥˊ ㄨㄟˊ ㄧˋ ㄊㄧˇ
冗,1,ㄖㄨㄥˇ
冗長,1,ㄖㄨㄥˇ ㄔㄤˊ
冗員,1,ㄖㄨㄥˇ ㄩㄢˊ
孜,1,ㄗ
孜孜,1,ㄗ ㄗ
孜孜不倦,1,ㄗ ㄗ ㄅㄨˋ ㄐㄩㄢˋ
孜孜不倦,1,ㄗ ㄗ ㄅㄨˊ ㄐㄩㄢˋ
孜孜矻矻,1,ㄗ ㄗ ㄎㄨˋ ㄎㄨˋ
咨,1,ㄗ
咨請,1,ㄗ ㄑㄧㄥˇ
咨文,1,ㄗ ㄨㄣˊ
姿,1,ㄗ
姿態,1,ㄗ ㄊㄞˋ
姿勢,1,ㄗ ㄕˋ
姿色,1,ㄗ ㄙㄜˋ
資,1,ㄗ
資本,1,ㄗ ㄅㄣˇ
資本家,1,ㄗ ㄅㄣˇ ㄐㄧㄚ
資本主義,1,ㄗ ㄅㄣˇ ㄓㄨˇ ㄧˋ
資本市場,1,ㄗ ㄅㄣˇ ㄕˋ ㄔㄤˇ
資本額,1,ㄗ ㄅㄣˇ ㄜˊ
資方,1,ㄗ ㄈㄤ
資賦,1,ㄗ ㄈㄨˋ
資歷,1,ㄗ ㄌㄧˋ
資料,1,ㄗ ㄌㄧㄠˋ
資料庫,1,ㄗ ㄌㄧㄠˋ ㄎㄨˋ
資格,1,ㄗ ㄍㄜˊ
資金,1,ㄗ ㄐㄧㄣ
資遣,1,ㄗ ㄑㄧㄢˇ
資遣費,1,ㄗ ㄑㄧㄢˇ ㄈㄟˋ
資訊,1,ㄗ ㄒㄩㄣˋ
資訊高速公路,1,ㄗ ㄒㄩㄣˋ ㄍㄠ ㄙㄨˋ ㄍㄨㄥ ㄌㄨˋ
資質,1,ㄗ ㄓˊ
資政,1,ㄗ ㄓㄥˋ
資助,1,ㄗ ㄓㄨˋ
資產,1,ㄗ ㄔㄢˇ
資產階級,1,ㄗ ㄔㄢˇ ㄐㄧㄝ ㄐㄧˊ
資深,1,ㄗ ㄕㄣ
資財,1,ㄗ ㄘㄞˊ
資優,1,ㄗ ㄧㄡ
資源,1,ㄗ ㄩㄢˊ
資源回收,1,ㄗ ㄩㄢˊ ㄏㄨㄟˊ ㄕㄡ
趑,1,ㄗ
趑趄,1,ㄗ ㄐㄩ
諮,1,ㄗ
諮詢,1,ㄗ ㄒㄩㄣˊ
諮商,1,ㄗ ㄕㄤ
諮議,1,ㄗ ㄧˋ
茲,1,ㄗ
茲事體大,1,ㄗ ㄕˋ ㄊㄧˇ ㄉㄚˋ
滋,1,ㄗ
滋補,1,ㄗ ㄅㄨˇ
滋長,1,ㄗ ㄓㄤˇ
滋事,1,ㄗ ㄕˋ
滋生,1,ㄗ ㄕㄥ
滋擾,1,ㄗ ㄖㄠˇ
滋潤,1,ㄗ ㄖㄨㄣˋ
滋養,1,ㄗ ㄧㄤˇ
滋味,1,ㄗ ㄨㄟˋ
孳,1,ㄗ
孳孳,1,ㄗ ㄗ
孳生,1,ㄗ ㄕㄥ
淄,1,ㄗ
淄水,1,ㄗ ㄕㄨㄟˇ
緇,1,ㄗ
錙,1,ㄗ
錙銖必較,1,ㄗ ㄓㄨ ㄅㄧˋ ㄐㄧㄠˋ
貲,1,ㄗ
髭,1,ㄗ
齜,1,ㄗ
齜牙咧嘴,1,ㄗ ㄧㄚˊ ㄌㄧㄝˇ ㄗㄨㄟˇ
齊,1,ㄗ
子,1,ㄗˇ
子民,1,ㄗˇ ㄇㄧㄣˊ
子目,1,ㄗˇ ㄇㄨˋ
子房,1,ㄗˇ ㄈㄤˊ
子彈,1,ㄗˇ ㄉㄢˋ
子弟,1,ㄗˇ ㄉㄧˋ
子弟戲,1,ㄗˇ ㄉㄧˋ ㄒㄧˋ
子女,1,ㄗˇ ㄋㄩˇ
子宮,1,ㄗˇ ㄍㄨㄥ
子宮頸,1,ㄗˇ ㄍㄨㄥ ㄐㄧㄥˇ
子宮外孕,1,ㄗˇ ㄍㄨㄥ ㄨㄞˋ ㄩㄣˋ
子息,1,ㄗˇ ㄒㄧˊ
子虛烏有,1,ㄗˇ ㄒㄩ ㄨ ㄧㄡˇ
子時,1,ㄗˇ ㄕˊ
子子孫孫,1,ㄗˇ ㄗˇ ㄙㄨㄣ ㄙㄨㄣ
子嗣,1,ㄗˇ ㄙˋ
子孫,1,ㄗˇ ㄙㄨㄣ
子夜,1,ㄗˇ ㄧㄝˋ
子午線,1,ㄗˇ ㄨˇ ㄒㄧㄢˋ
仔,1,ㄗˇ
仔細,1,ㄗˇ ㄒㄧˋ
籽,1,ㄗˇ
姊,1,ㄗˇ
姊妹,1,ㄐㄧㄝˇ ㄇㄟˋ
姊妹市,1,ㄐㄧㄝˇ ㄇㄟˋ ㄕˋ
姊夫,1,ㄐㄧㄝˇ ㄈㄨ
姊姊,1,ㄐㄧㄝˇ ㄐㄧㄝ˙
秭,1,ㄗˇ
秭歸,1,ㄗˇ ㄍㄨㄟ
笫,1,ㄗˇ
梓,1,ㄗˇ
梓宮,1,ㄗˇ ㄍㄨㄥ
滓,1,ㄗˇ
紫,1,ㄗˇ
紫丁香,1,ㄗˇ ㄉㄧㄥ ㄒㄧㄤ
紫羅蘭,1,ㄗˇ ㄌㄨㄛˊ ㄌㄢˊ
紫荊,1,ㄗˇ ㄐㄧㄥ
紫菜,1,ㄗˇ ㄘㄞˋ
紫色,1,ㄗˇ ㄙㄜˋ
紫蘇,1,ㄗˇ ㄙㄨ
紫外線,1,ㄗˇ ㄨㄞˋ ㄒㄧㄢˋ
紫微斗數,1,ㄗˇ ㄨㄟˊ ㄉㄡˇ ㄕㄨˋ
訾,1,ㄗˇ
訾議,1,ㄗˇ ㄧˋ
字,1,ㄗˋ
字面,1,ㄗˋ ㄇㄧㄢˋ
字母,1,ㄗˋ ㄇㄨˇ
字幕,1,ㄗˋ ㄇㄨˋ
字幕機,1,ㄗˋ ㄇㄨˋ ㄐㄧ
字幕匣,1,ㄗˋ ㄇㄨˋ ㄒㄧㄚˊ
字典,1,ㄗˋ ㄉㄧㄢˇ
字頭,1,ㄗˋ ㄊㄡˊ
字體,1,ㄗˋ ㄊㄧˇ
字帖,1,ㄗˋ ㄊㄧㄝˇ
字條,1,ㄗˋ ㄊㄧㄠˊ
字裡行間,1,ㄗˋ ㄌㄧˇ ㄏㄤˊ ㄐㄧㄢ
字號,1,ㄗˋ ㄏㄠˋ
字號,1,ㄗˋ ㄏㄠ˙
字畫,1,ㄗˋ ㄏㄨㄚˋ
字彙,1,ㄗˋ ㄏㄨㄟˋ
字跡,1,ㄗˋ ㄐㄧ
字句,1,ㄗˋ ㄐㄩˋ
字據,1,ㄗˋ ㄐㄩˋ
字形,1,ㄗˋ ㄒㄧㄥˊ
字紙簍,1,ㄗˋ ㄓˇ ㄌㄡˇ
字斟句酌,1,ㄗˋ ㄓㄣ ㄐㄩˋ ㄓㄨㄛˊ
字正腔圓,1,ㄗˋ ㄓㄥˋ ㄑㄧㄤ ㄩㄢˊ
字書,1,ㄗˋ ㄕㄨ
字字珠璣,1,ㄗˋ ㄗˋ ㄓㄨ ㄐㄧ
字眼,1,ㄗˋ ㄧㄢˇ
字音,1,ㄗˋ ㄧㄣ
字樣,1,ㄗˋ ㄧㄤˋ
自,1,ㄗˋ
自拔,1,ㄗˋ ㄅㄚˊ
自白,1,ㄗˋ ㄅㄞˊ
自卑,1,ㄗˋ ㄅㄟ
自備,1,ㄗˋ ㄅㄟˋ
自保,1,ㄗˋ ㄅㄠˇ
自暴自棄,1,ㄗˋ ㄅㄠˋ ㄗˋ ㄑㄧˋ
自不量力,1,ㄗˋ ㄅㄨˋ ㄌㄧㄤˋ ㄌㄧˋ
自不量力,1,ㄗˋ ㄅㄨˊ ㄌㄧㄤˋ ㄌㄧˋ
自滿,1,ㄗˋ ㄇㄢˇ
自勉,1,ㄗˋ ㄇㄧㄢˇ
自鳴得意,1,ㄗˋ ㄇㄧㄥˊ ㄉㄜˊ ㄧˋ
自命不凡,1,ㄗˋ ㄇㄧㄥˋ ㄅㄨˋ ㄈㄢˊ
自發,1,ㄗˋ ㄈㄚ
自費,1,ㄗˋ ㄈㄟˋ
自焚,1,ㄗˋ ㄈㄣˊ
自奉甚儉,1,ㄗˋ ㄈㄥˋ ㄕㄣˋ ㄐㄧㄢˇ
自負,1,ㄗˋ ㄈㄨˋ
自大,1,ㄗˋ ㄉㄚˋ
自得,1,ㄗˋ ㄉㄜˊ
自得其樂,1,ㄗˋ ㄉㄜˊ ㄑㄧˊ ㄌㄜˋ
自當,1,ㄗˋ ㄉㄤ
自訂,1,ㄗˋ ㄉㄧㄥˋ
自動,1,ㄗˋ ㄉㄨㄥˋ
自動販賣機,1,ㄗˋ ㄉㄨㄥˋ ㄈㄢˋ ㄇㄞˋ ㄐㄧ
自動控制,1,ㄗˋ ㄉㄨㄥˋ ㄎㄨㄥˋ ㄓˋ
自動化,1,ㄗˋ ㄉㄨㄥˋ ㄏㄨㄚˋ
自動尋線,1,ㄗˋ ㄉㄨㄥˋ ㄒㄩㄣˊ ㄒㄧㄢˋ
自動自發,1,ㄗˋ ㄉㄨㄥˋ ㄗˋ ㄈㄚ
自掏腰包,1,ㄗˋ ㄊㄠ ㄧㄠ ㄅㄠ
自討沒趣,1,ㄗˋ ㄊㄠˇ ㄇㄟˊ ㄑㄩˋ
自討苦吃,1,ㄗˋ ㄊㄠˇ ㄎㄨˇ ㄔ
自投羅網,1,ㄗˋ ㄊㄡˊ ㄌㄨㄛˊ ㄨㄤˇ
自嘆不如,1,ㄗˋ ㄊㄢˋ ㄅㄨˋ ㄖㄨˊ
自體輸血,1,ㄗˋ ㄊㄧˇ ㄕㄨ ㄒㄧㄝˇ
自來水,1,ㄗˋ ㄌㄞˊ ㄕㄨㄟˇ
自力更生,1,ㄗˋ ㄌㄧˋ ㄍㄥ ㄕㄥ
自力救濟,1,ㄗˋ ㄌㄧˋ ㄐㄧㄡˋ ㄐㄧˋ
自立,1,ㄗˋ ㄌㄧˋ
自立門戶,1,ㄗˋ ㄌㄧˋ ㄇㄣˊ ㄏㄨˋ
自立自強,1,ㄗˋ ㄌㄧˋ ㄗˋ ㄑㄧㄤˊ
自勵,1,ㄗˋ ㄌㄧˋ
自憐,1,ㄗˋ ㄌㄧㄢˊ
自律,1,ㄗˋ ㄌㄩˋ
自個兒,1,ㄗˋ ㄍㄜˇ ㄦ
自高自大,1,ㄗˋ ㄍㄠ ㄗˋ ㄉㄚˋ
自告奮勇,1,ㄗˋ ㄍㄠˋ ㄈㄣˋ ㄩㄥˇ
自甘墮落,1,ㄗˋ ㄍㄢ ㄉㄨㄛˋ ㄌㄨㄛˋ
自耕農,1,ㄗˋ ㄍㄥ ㄋㄨㄥˊ
自顧不暇,1,ㄗˋ ㄍㄨˋ ㄅㄨˋ ㄒㄧㄚˊ
自苦,1,ㄗˋ ㄎㄨˇ
自誇,1,ㄗˋ ㄎㄨㄚ
自況,1,ㄗˋ ㄎㄨㄤˋ
自豪,1,ㄗˋ ㄏㄠˊ
自號,1,ㄗˋ ㄏㄠˋ
自己,1,ㄗˋ ㄐㄧˇ
自給,1,ㄗˋ ㄐㄧˇ
自給自足,1,ㄗˋ ㄐㄧˇ ㄗˋ ㄗㄨˊ
自家,1,ㄗˋ ㄐㄧㄚ
自救,1,ㄗˋ ㄐㄧㄡˋ
自今,1,ㄗˋ ㄐㄧㄣ
自盡,1,ㄗˋ ㄐㄧㄣˋ
自決,1,ㄗˋ ㄐㄩㄝˊ
自絕,1,ㄗˋ ㄐㄩㄝˊ
自覺,1,ㄗˋ ㄐㄩㄝˊ
自欺,1,ㄗˋ ㄑㄧ
自欺欺人,1,ㄗˋ ㄑㄧ ㄑㄧ ㄖㄣˊ
自求多福,1,ㄗˋ ㄑㄧㄡˊ ㄉㄨㄛ ㄈㄨˊ
自謙,1,ㄗˋ ㄑㄧㄢ
自戕,1,ㄗˋ ㄑㄧㄤˊ
自強,1,ㄗˋ ㄑㄧㄤˊ
自強不息,1,ㄗˋ ㄑㄧㄤˊ ㄅㄨˋ ㄒㄧˊ
自取,1,ㄗˋ ㄑㄩˇ
自取其辱,1,ㄗˋ ㄑㄩˇ ㄑㄧˊ ㄖㄨˋ
自習,1,ㄗˋ ㄒㄧˊ
自修,1,ㄗˋ ㄒㄧㄡ
自新,1,ㄗˋ ㄒㄧㄣ
自信,1,ㄗˋ ㄒㄧㄣˋ
自相矛盾,1,ㄗˋ ㄒㄧㄤ ㄇㄠˊ ㄉㄨㄣˋ
自相殘殺,1,ㄗˋ ㄒㄧㄤ ㄘㄢˊ ㄕㄚ
自行,1,ㄗˋ ㄒㄧㄥˊ
自行車,1,ㄗˋ ㄒㄧㄥˊ ㄔㄜ
自省,1,ㄗˋ ㄒㄧㄥˇ
自許,1,ㄗˋ ㄒㄩˇ
自詡,1,ㄗˋ ㄒㄩˇ
自序,1,ㄗˋ ㄒㄩˋ
自學,1,ㄗˋ ㄒㄩㄝˊ
自尋煩惱,1,ㄗˋ ㄒㄩㄣˊ ㄈㄢˊ ㄋㄠˇ
自尋短見,1,ㄗˋ ㄒㄩㄣˊ ㄉㄨㄢˇ ㄐㄧㄢˋ
自知之明,1,ㄗˋ ㄓ ㄓ ㄇㄧㄥˊ
自制,1,ㄗˋ ㄓˋ
自治,1,ㄗˋ ㄓˋ
自製,1,ㄗˋ ㄓˋ
自找麻煩,1,ㄗˋ ㄓㄠˇ ㄇㄚˊ ㄈㄢˊ
自主,1,ㄗˋ ㄓㄨˇ
自助,1,ㄗˋ ㄓㄨˋ
自助旅行,1,ㄗˋ ㄓㄨˋ ㄌㄩˇ ㄒㄧㄥˊ
自助人助,1,ㄗˋ ㄓㄨˋ ㄖㄣˊ ㄓㄨˋ
自助餐,1,ㄗˋ ㄓㄨˋ ㄘㄢ
自轉,1,ㄗˋ ㄓㄨㄢˋ
自傳,1,ㄗˋ ㄓㄨㄢˋ
自撰,1,ㄗˋ ㄓㄨㄢˋ
自重,1,ㄗˋ ㄓㄨㄥˋ
自持,1,ㄗˋ ㄔˊ
自嘲,1,ㄗˋ ㄔㄠˊ
自稱,1,ㄗˋ ㄔㄥ
自成一格,1,ㄗˋ ㄔㄥˊ ㄧ ㄍㄜˊ
自成一格,1,ㄗˋ ㄔㄥˊ ㄧˋ ㄍㄜˊ
自成一家,1,ㄗˋ ㄔㄥˊ ㄧ ㄐㄧㄚ
自處,1,ㄗˋ ㄔㄨˇ
自吹自擂,1,ㄗˋ ㄔㄨㄟ ㄗˋ ㄌㄟˊ
自創,1,ㄗˋ ㄔㄨㄤˋ
自食其力,1,ㄗˋ ㄕˊ ㄑㄧˊ ㄌㄧˋ
自食惡果,1,ㄗˋ ㄕˊ ㄜˋ ㄍㄨㄛˇ
自始至終,1,ㄗˋ ㄕˇ ㄓˋ ㄓㄨㄥ
自恃,1,ㄗˋ ㄕˋ
自視,1,ㄗˋ ㄕˋ
自殺,1,ㄗˋ ㄕㄚ
自首,1,ㄗˋ ㄕㄡˇ
自身,1,ㄗˋ ㄕㄣ
自身難保,1,ㄗˋ ㄕㄣ ㄋㄢˊ ㄅㄠˇ
